Name,dataTime,XAcc,YAcc,ZAcc,Acc,Shake,XOri,YOri,ZOri,XGyr,YGyr,ZGyr,Timestamp
칼만1,18.309,2.536913,2.331119,2.9641368,4.544903786449135,0,-2.7519724,-18.172264,276.39432,0.2321288,0.31031954,0.06719518,2017-02-20 16:03:41
칼만1,18.427,2.2478445,2.0934625,2.719479,4.102554849800826,0,-2.892797,-24.042685,277.5562,0.004886922,0.46181414,0.02076942,2017-02-20 16:03:41
칼만1,18.529,2.0121112,1.8860749,2.5217981,3.7370223156198032,0,-2.892797,-24.042685,277.5562,0.004886922,0.46181414,0.02076942,2017-02-20 16:03:41
칼만1,18.65,1.788139,1.686369,2.3212743,3.3807684817063928,0,-3.916069,-28.957544,279.18335,-0.012217305,0.42394048,0.029321533,2017-02-20 16:03:41
칼만1,18.769,1.583459,1.5043478,2.131287,3.0516863318095466,0,-3.916069,-28.957544,279.18335,-0.012217305,0.42394048,0.029321533,2017-02-20 16:03:42
칼만1,18.889,1.3971957,1.3385358,1.9416186,2.7411159231390783,0,-4.1849427,-33.52693,278.09937,0.029321533,0.2846632,0.040317107,2017-02-20 16:03:42
칼만1,18.994,1.1759187,1.1401298,1.7336166,2.3849753120852837,0,-4.5166874,-37.47593,278.455,0.02076942,0.5448918,0.061086524,2017-02-20 16:03:42
칼만1,19.108,0.9612833,0.9543385,1.5240473,2.0390065290507464,0,-4.5166874,-37.47593,278.455,0.02076942,0.5448918,0.061086524,2017-02-20 16:03:42
칼만1,19.21,0.7509235,0.7601173,1.3738099,1.7404074685168962,0,-5.0994444,-41.297573,279.73184,0.013439035,0.10629055,0.02321288,2017-02-20 16:03:42
칼만1,19.329,0.6177106,0.64754766,1.2480341,1.535732239696364,0,-5.197027,-43.23768,278.54358,0.008552114,0.22357668,0.032986723,2017-02-20 16:03:42
칼만1,19.45,0.48818412,0.533531,1.142358,1.352020988542372,0,-5.197027,-43.23768,278.54358,0.008552114,0.22357668,0.032986723,2017-02-20 16:03:42
칼만1,19.57,0.34108767,0.39245564,0.9828167,1.1118861828758204,0,-5.3726735,-45.293358,278.7865,0.028099801,0.06352998,0.012217305,2017-02-20 16:03:42
칼만1,19.69,0.19330643,0.25394922,0.84746444,0.9055680902443802,0,-5.610942,-46.722652,279.01416,0.034208454,0.18570304,0.040317107,2017-02-20 16:03:42
칼만1,19.81,0.08403937,0.17238559,0.7383575,0.7628572481537739,0,-5.610942,-46.722652,279.01416,0.034208454,0.18570304,0.040317107,2017-02-20 16:03:43
칼만1,19.929,-0.03359247,0.06298265,0.64756066,0.6514829785626319,0,-5.8010635,-48.86487,279.40826,-0.007330383,0.10751228,0.018325957,2017-02-20 16:03:43
칼만1,20.051,-0.12007961,-0.013455365,0.5563016,0.5692728889104643,0,-6.3219748,-50.364815,279.51764,0.035430185,0.073303826,0.02443461,2017-02-20 16:03:43
칼만1,20.171,-0.21017364,-0.08700778,0.47949684,0.5307169945331974,0,-6.3219748,-50.364815,279.51764,0.035430185,0.073303826,0.02443461,2017-02-20 16:03:43
칼만1,20.29,-0.33091727,-0.19968201,0.3600036,0.5281872112673548,0,-6.372217,-51.901993,279.19995,0.02443461,0.23701571,-0.02321288,2017-02-20 16:03:43
칼만1,20.41,-0.45384777,-0.32777262,0.1967245,0.593391282271946,0,-5.765856,-55.950985,278.97394,0.081855945,0.90041536,-0.21746802,2017-02-20 16:03:43
칼만1,20.53,-0.6963411,-0.5761237,-0.15486188,0.9169469236614086,0,-5.765856,-55.950985,278.97394,0.081855945,0.90041536,-0.21746802,2017-02-20 16:03:43
칼만1,20.652,-0.9830527,-0.8485439,-0.5175232,1.3979447653114292,0,-3.306014,-66.21612,279.75827,0.042760566,0.7806858,-0.103847094,2017-02-20 16:03:43
칼만1,20.772,-1.33718,-1.2026926,-0.92566943,2.0227169489711208,0,-0.9374996,-76.260475,281.22543,-0.09040806,1.3646729,-0.32498032,2017-02-20 16:03:44
칼만1,20.889,-1.7115119,-1.5988106,-1.4458128,2.7524248790018646,0,-0.9374996,-76.260475,281.22543,-0.09040806,1.3646729,-0.32498032,2017-02-20 16:03:44
칼만1,21.01,-2.1612232,-2.034896,-1.9971111,3.5777282721786388,0,2.6666546,-89.370834,283.3468,-0.29932398,1.9376645,-0.4202753,2017-02-20 16:03:44
칼만1,21.13,-2.5382304,-2.4354842,-2.5716336,4.357464407617397,0,174.31224,-75.463295,295.16263,0.03176499,1.2767084,-0.31887165,2017-02-20 16:03:44
칼만1,21.249,-3.138499,-3.034908,-3.3454366,5.500253528906604,0,174.31224,-75.463295,295.16263,0.03176499,1.2767084,-0.31887165,2017-02-20 16:03:44
칼만1,21.35,-3.6662831,-3.3910933,-3.6545298,6.188435471410699,0,171.97133,-58.455746,308.2665,-0.59864795,2.2834144,0.4202753,2017-02-20 16:03:44
칼만1,21.469,-3.8685374,-3.5506492,-3.9471767,6.56908632746027,0,171.97133,-58.455746,308.2665,-0.59864795,2.2834144,0.4202753,2017-02-20 16:03:44
칼만1,21.59,-4.0809627,-3.7576716,-4.144983,6.924971809568134,0,174.44153,-40.912228,288.99512,-0.26145032,1.4844025,-0.16371189,2017-02-20 16:03:44
칼만1,21.712,-4.9311466,-4.7059975,-4.745964,8.305828912951041,0,176.87141,-33.76769,284.14484,0.21624629,-4.148997,-0.39461896,2017-02-20 16:03:45
칼만1,21.83,-5.5596848,-5.1444697,-4.669679,8.898402494022658,0,176.87141,-33.76769,284.14484,0.21624629,-4.148997,-0.39461896,2017-02-20 16:03:45
칼만1,21.95,-4.658894,-4.178365,-2.9914992,6.936360519646205,0,174.63777,-85.31748,288.11243,0.6096435,-6.21983,1.9816469,2017-02-20 16:03:45
칼만1,22.069,-2.8889096,-2.5059185,-1.2884235,4.035524911117572,1,-4.956251,-39.744476,289.6863,1.3720033,-5.64806,-0.33475417,2017-02-20 16:03:45
칼만1,22.189,-1.0747603,-0.82471067,0.20643987,1.3703557363500438,1,-4.956251,-39.744476,289.6863,1.3720033,-5.64806,-0.33475417,2017-02-20 16:03:45
칼만1,22.31,0.1943182,0.41292685,1.4771212,1.5460127070242438,1,-7.597696,-1.2797062,272.5179,0.35063666,-0.064751714,-0.02687807,2017-02-20 16:03:45
칼만1,22.43,1.4304453,1.5902283,2.3060222,3.1452723471124617,0,-12.278123,3.3029854,278.29538,1.5222762,-0.095294975,-0.07696902,2017-02-20 16:03:45
칼만1,22.55,2.0989606,2.2914917,2.843554,4.212169233356877,0,-12.278123,3.3029854,278.29538,1.5222762,-0.095294975,-0.07696902,2017-02-20 16:03:45
칼만1,22.67,2.5306988,2.825874,3.262421,5.0033379608965625,0,-23.084837,1.4079821,279.43677,0.8552113,0.6389651,-0.059864793,2017-02-20 16:03:45
칼만1,22.789,2.9839692,3.2852225,3.6855898,5.768910766544675,0,-35.134445,-0.35413614,286.40808,1.0164797,-0.10629055,0.012217305,2017-02-20 16:03:46
칼만1,22.909,3.3548129,3.7159915,4.0480514,6.4381738036545295,0,-35.134445,-0.35413614,286.40808,1.0164797,-0.10629055,0.012217305,2017-02-20 16:03:46
칼만1,23.029,3.6133301,4.0052614,4.1080136,6.780416626860957,0,-44.529522,0.01898344,291.72858,0.9089675,-0.09285152,-0.111177474,2017-02-20 16:03:46
칼만1,23.149,3.7001574,4.148512,4.256313,7.001250941075965,0,-54.917442,-0.96709836,297.49652,0.75502944,0.105068825,0.06719518,2017-02-20 16:03:46
칼만1,23.269,3.836172,4.313267,4.329326,7.215507990006202,0,-54.917442,-0.96709836,297.49652,0.75502944,0.105068825,0.06719518,2017-02-20 16:03:46
칼만1,23.39,3.918638,4.399504,4.205341,7.238525578005225,0,-63.6397,-1.7785083,299.7079,0.8576548,0.0036651916,-0.0012217305,2017-02-20 16:03:46
칼만1,23.509,3.821251,4.3186693,4.080039,7.063963596158615,0,-71.79276,-1.8945075,302.64032,0.56688297,-0.013439035,0.095294975,2017-02-20 16:03:46
칼만1,23.629,3.6809936,4.235483,4.025947,6.906321832168307,0,-71.79276,-1.8945075,302.64032,0.56688297,-0.013439035,0.095294975,2017-02-20 16:03:46
칼만1,23.749,3.6315916,4.2008014,3.93216,6.804195095915881,0,-76.93749,-1.3993688,297.12466,0.43860126,0.1282817,-0.0842994,2017-02-20 16:03:47
칼만1,23.87,3.5369322,4.094193,3.8028958,6.613193034986048,0,-82.32811,-1.2931322,299.64822,0.23335053,0.11484267,-0.04886922,2017-02-20 16:03:47
칼만1,23.99,3.410171,3.9967995,3.6218426,6.381333437968491,0,-82.32811,-1.2931322,299.64822,0.23335053,0.11484267,-0.04886922,2017-02-20 16:03:47
칼만1,24.109,3.3292434,3.8588877,3.7539575,6.3298556709609795,0,-85.023384,-1.6765141,298.6384,-0.5326745,-0.058643065,0.02443461,2017-02-20 16:03:47
칼만1,24.229,3.385247,3.826889,3.7352517,6.329066432671356,0,-76.174965,0.03245486,280.75934,-1.4306464,0.27000242,-0.204029,2017-02-20 16:03:47
칼만1,24.334,3.3439507,3.7769945,4.0797925,6.487865646685092,0,-76.174965,0.03245486,280.75934,-1.4306464,0.27000242,-0.204029,2017-02-20 16:03:47
칼만1,24.449,3.6532118,3.9220061,4.2187533,6.82099468559989,0,-54.143986,-3.732748,287.30194,-1.1863003,0.18448131,0.036651913,2017-02-20 16:03:47
칼만1,24.568,3.7691607,3.9412894,4.203634,6.885555320522965,0,-42.23092,-5.437695,280.9565,-1.001819,-0.17959438,0.07086037,2017-02-20 16:03:47
칼만1,24.669,3.7953362,3.8975594,4.2298846,6.891115328520097,0,-42.23092,-5.437695,280.9565,-1.001819,-0.17959438,0.07086037,2017-02-20 16:03:47
칼만1,24.79,3.8266063,3.8648162,4.33987,6.958030695233888,0,-30.759037,-2.5423114,274.48837,-1.1691961,0.02076942,0.064751714,2017-02-20 16:03:48
칼만1,24.909,3.970997,3.8273888,4.359753,7.0303036951890405,0,-20.512297,-0.65132445,277.8076,-0.657291,-0.23335053,0.18203785,2017-02-20 16:03:48
칼만1,25.03,3.9671242,3.7129674,4.152132,6.8384502570946655,0,-20.512297,-0.65132445,277.8076,-0.657291,-0.23335053,0.18203785,2017-02-20 16:03:48
칼만1,25.15,3.7874522,3.425349,3.9431183,6.451820849361166,0,-10.224871,2.5079265,265.02783,-0.906524,-0.09896017,0.14905111,2017-02-20 16:03:48
칼만1,25.27,3.6302066,3.1628067,3.7772932,6.119615211880563,0,3.471525,3.6118865,254.05022,-1.078788,-0.23823744,0.15393804,2017-02-20 16:03:48
칼만1,25.389,3.4915433,2.8681116,3.4293222,5.672494144659929,0,3.471525,3.6118865,254.05022,-1.078788,-0.23823744,0.15393804,2017-02-20 16:03:48
칼만1,25.51,3.1718903,2.5089447,3.1913238,5.151721934906748,0,15.655263,4.004802,256.2159,-1.3561208,0.21502456,0.119729586,2017-02-20 16:03:48
칼만1,25.628,2.944688,2.2664587,2.9110935,4.720433070623516,0,22.474436,2.5746648,259.82428,-0.7171558,-0.047647487,0.012217305,2017-02-20 16:03:48
칼만1,25.729,2.6801825,1.9273574,2.4883218,4.133984757151517,0,22.474436,2.5746648,259.82428,-0.7171558,-0.047647487,0.012217305,2017-02-20 16:03:49
칼만1,25.832,2.3149362,1.5278454,2.119525,3.490791741303093,0,32.188583,4.1289716,254.91737,-0.5705481,-0.14538592,0.02076942,2017-02-20 16:03:49
칼만1,25.948,1.9771217,1.2255819,1.8633237,2.9804423132664617,0,32.188583,4.1289716,254.91737,-0.5705481,-0.14538592,0.02076942,2017-02-20 16:03:49
칼만1,26.067,1.7323095,0.93778056,1.5165802,2.4860297706020646,0,37.86767,4.642549,254.44582,-0.5216789,-0.0036651916,0.095294975,2017-02-20 16:03:49
칼만1,26.168,1.4262937,0.6722622,1.3460124,2.073161720094816,0,45.098457,3.1579492,254.0499,-0.7733554,-0.34330627,0.18081611,2017-02-20 16:03:49
칼만1,26.289,1.2755952,0.49490294,1.0654974,1.7341732060536457,0,45.098457,3.1579492,254.0499,-0.7733554,-0.34330627,0.18081611,2017-02-20 16:03:49
칼만1,26.408,0.98555106,0.16184518,0.65411603,1.1938896676128476,0,47.52549,2.7760866,260.68585,-0.30665436,-0.23457226,0.19058995,2017-02-20 16:03:49
칼만1,26.529,0.6153521,-0.2200562,0.25775355,0.7025096630323288,0,54.009315,2.2697625,258.65045,-0.4166101,0.28955013,0.0036651916,2017-02-20 16:03:49
칼만1,26.649,0.23733436,-0.55391586,9.755992E-4,0.6026203831904738,0,54.009315,2.2697625,258.65045,-0.4166101,0.28955013,0.0036651916,2017-02-20 16:03:49
칼만1,26.769,0.0045268787,-0.7907694,-0.29078406,0.8425509503202705,0,57.359608,1.1909068,261.05484,-0.24923302,0.0,0.056199603,2017-02-20 16:03:50
칼만1,26.89,-0.24034773,-0.98638624,-0.43271858,1.1036168760493676,0,63.495384,0.2753882,261.6457,-0.44715336,0.11728613,0.095294975,2017-02-20 16:03:50
칼만1,27.009,-0.3455497,-1.1159719,-0.5517994,1.2920063953935548,0,63.495384,0.2753882,261.6457,-0.44715336,0.11728613,0.095294975,2017-02-20 16:03:50
칼만1,27.129,-0.4945267,-1.3200151,-0.78676695,1.6143105931756239,0,63.410686,0.6325388,269.1073,-0.14172074,0.08307768,-0.07696902,2017-02-20 16:03:50
칼만1,27.249,-0.730374,-1.5127017,-0.9838998,1.9467335447259424,0,57.485775,1.0142645,282.30457,1.0897835,-0.12217305,-0.08674286,2017-02-20 16:03:50
칼만1,27.368,-0.9003276,-1.5854077,-0.9601818,2.0605961632368888,0,57.485775,1.0142645,282.30457,1.0897835,-0.12217305,-0.08674286,2017-02-20 16:03:50
칼만1,27.49,-0.8866095,-1.3791747,-0.6175545,1.752019639680095,0,52.722263,0.9074949,274.28412,1.2681563,-0.112399206,-0.118507855,2017-02-20 16:03:50
칼만1,27.609,-0.44288224,-0.920035,0.057095103,1.0226773385813142,0,39.95138,1.897198,259.22485,1.0836749,-0.6389651,-0.111177474,2017-02-20 16:03:50
칼만1,27.728,0.15347052,-0.29841837,0.5697021,0.6611862026923819,0,39.95138,1.897198,259.22485,1.0836749,-0.6389651,-0.111177474,2017-02-20 16:03:51
칼만1,27.85,0.5833803,0.27348372,1.1236429,1.2952603272024528,0,26.127556,6.394594,255.86533,1.4746287,-0.06963864,-0.36041048,2017-02-20 16:03:51
칼만1,27.969,1.1110471,0.9516086,1.7930613,2.314098822459396,0,11.336052,5.4795337,253.62982,1.3585643,-0.07941248,-0.2565634,2017-02-20 16:03:51
칼만1,28.088,1.7076769,1.6014898,2.334205,3.305970726902052,0,11.336052,5.4795337,253.62982,1.3585643,-0.07941248,-0.2565634,2017-02-20 16:03:51
칼만1,28.209,2.1709247,2.1914876,2.902698,4.2357038956093644,0,-2.777963,5.7756915,262.3441,1.0555751,0.07086037,-0.19181168,2017-02-20 16:03:51
칼만1,28.329,2.7081153,2.7987437,3.3970723,5.1678772666233765,0,-16.479668,4.4769306,276.63376,1.1643091,0.073303826,-0.2321288,2017-02-20 16:03:51
칼만1,28.447,3.144758,3.2658215,3.7750793,5.899687782049702,0,-16.479668,4.4769306,276.63376,1.1643091,0.073303826,-0.2321288,2017-02-20 16:03:51
칼만1,28.548,3.4266796,3.613166,3.9768717,6.372802454770758,0,-27.963497,4.845376,272.05197,0.98471475,0.119729586,-0.2443461,2017-02-20 16:03:51
칼만1,28.668,3.6382015,3.895897,4.2292914,6.804515324120473,0,-27.963497,4.845376,272.05197,0.98471475,0.119729586,-0.2443461,2017-02-20 16:03:51
칼만1,28.788,3.8354073,4.1280937,4.371985,7.13202349008632,0,-38.642918,2.9257233,283.27655,0.7623598,0.073303826,-0.056199603,2017-02-20 16:03:52
칼만1,28.908,3.9654381,4.293812,4.4490576,7.345449791691105,0,-46.20161,1.8332559,283.8266,0.5864306,0.17959438,-0.040317107,2017-02-20 16:03:52
칼만1,29.029,4.0299406,4.3895307,4.4655223,7.446428002809652,0,-46.20161,1.8332559,283.8266,0.5864306,0.17959438,-0.040317107,2017-02-20 16:03:52
칼만1,29.148,4.0345902,4.4171968,4.4226856,7.439737474844358,0,-52.520985,0.8766307,283.46802,0.63163465,0.052534413,-0.09407325,2017-02-20 16:03:52
칼만1,29.267,3.9748752,4.420556,4.395662,7.3934289632355314,0,-59.849506,-0.62393975,287.0584,0.50823987,-0.02076942,-0.04153884,2017-02-20 16:03:52
칼만1,29.368,3.9547493,4.4155545,4.344674,7.349378018808878,0,-59.849506,-0.62393975,287.0584,0.50823987,-0.02076942,-0.04153884,2017-02-20 16:03:52
칼만1,29.469,3.9006402,4.388457,4.285763,7.269202865034364,0,-66.18553,-0.72928876,289.79242,0.49846604,0.081855945,0.015882496,2017-02-20 16:03:52
칼만1,29.588,3.83549,4.3652616,4.202369,7.17122018173354,0,-72.104614,-1.2925636,290.31152,0.40439278,0.27855456,-0.04153884,2017-02-20 16:03:52
칼만1,29.708,3.7978363,4.3259516,4.128991,7.084206755640212,0,-72.104614,-1.2925636,290.31152,0.40439278,0.27855456,-0.04153884,2017-02-20 16:03:53
칼만1,29.829,3.7250612,4.27422,4.1224933,7.009992014213949,0,-76.4092,-1.3218207,289.8884,0.118507855,0.030543262,0.032986723,2017-02-20 16:03:53
칼만1,29.948,3.7346687,4.2681093,4.0821176,6.987717185891083,0,-77.54402,-1.1862862,285.6934,-0.21013765,-0.0012217305,0.02076942,2017-02-20 16:03:53
칼만1,30.069,3.6808243,4.2234864,4.048116,6.911841272370996,0,-77.54402,-1.1862862,285.6934,-0.21013765,-0.0012217305,0.02076942,2017-02-20 16:03:53
칼만1,30.188,3.663495,4.182525,4.039293,6.87245219721019,0,-75.4155,-1.1391459,282.72583,-0.32375857,-0.12095132,0.052534413,2017-02-20 16:03:53
칼만1,30.308,3.7582288,4.242055,4.596955,7.297349333994917,0,-71.22894,2.0889366,280.94678,-1.1252137,0.5644395,0.04886922,2017-02-20 16:03:53
칼만1,30.428,4.123001,4.422038,3.9278271,7.209811697165524,0,-71.22894,2.0889366,280.94678,-1.1252137,0.5644395,0.04886922,2017-02-20 16:03:53
칼만1,30.549,2.0537417,2.2057064,4.3656816,5.304919578564706,0,-74.532646,-10.376115,340.07703,-4.148997,3.9999456,-0.2443461,2017-02-20 16:03:53
칼만1,30.666,5.276387,5.0133867,5.6782255,9.231281250849259,0,-8.184042,21.36542,222.17822,-0.91874135,-0.7257079,2.4911084,2017-02-20 16:03:53
칼만1,30.788,6.2786827,5.2714643,5.0205474,9.613328717080858,1,-8.184042,21.36542,222.17822,-0.91874135,-0.7257079,2.4911084,2017-02-20 16:03:54
칼만1,30.907,3.02088,2.6319404,3.8733737,5.572777596868385,0,7.426125,58.75703,242.85977,-2.6218336,3.145956,-7.1581187,2017-02-20 16:03:54
칼만1,31.028,6.0225253,5.5630555,4.784706,9.492724076672339,1,3.830079,7.4401937,172.13174,1.2864822,-3.3927455,3.4061847,2017-02-20 16:03:54
칼만1,31.146,4.3710127,3.9604588,4.0237436,7.140132930515608,1,3.830079,7.4401937,172.13174,1.2864822,-3.3927455,3.4061847,2017-02-20 16:03:54
칼만1,31.247,0.500924,0.2435111,1.4900824,1.5907759135892343,0,7.647628,49.134804,242.7637,-1.7287487,4.3053784,-6.34689,2017-02-20 16:03:54
칼만1,31.367,2.8114378,2.7027454,2.6667972,4.724491798769711,1,7.647628,49.134804,242.7637,-1.7287487,4.3053784,-6.34689,2017-02-20 16:03:54
칼만1,31.487,1.8339369,2.0796921,2.9160979,4.023937231188588,1,2.080372,-29.88594,162.47351,0.080634214,-3.8203511,4.3322563,2017-02-20 16:03:54
칼만1,31.608,2.312559,2.5546923,3.2420573,4.731312385749144,0,-23.749748,16.3211,252.87799,-0.2883284,1.2534955,-0.6401868,2017-02-20 16:03:54
칼만1,31.727,2.9703255,3.1157255,3.5773118,5.597118748380354,0,-23.749748,16.3211,252.87799,-0.2883284,1.2534955,-0.6401868,2017-02-20 16:03:55
칼만1,31.85,3.4338007,3.5717814,4.123905,6.446332563957122,0,-29.379047,2.2284143,259.27887,-0.052534413,-0.47036624,0.35918877,2017-02-20 16:03:55
칼만1,31.967,3.8156607,3.9020574,4.2428374,6.912813332317615,0,-28.664606,8.205409,260.40863,0.23335053,-0.014660766,-0.02565634,2017-02-20 16:03:55
칼만1,32.087,3.999122,4.0856037,4.4749727,7.2602007274268425,0,-28.664606,8.205409,260.40863,0.23335053,-0.014660766,-0.02565634,2017-02-20 16:03:55
칼만1,32.207,4.1786566,4.243733,4.5895905,7.518961456464659,0,-30.542772,7.5774255,262.6962,-0.009773844,0.062308256,-0.04520403,2017-02-20 16:03:55
칼만1,32.327,4.9480996,5.0126367,5.6360955,9.020852999375519,0,-30.533777,10.635621,258.67712,-0.059864793,0.71593404,0.043982297,2017-02-20 16:03:55
칼만1,32.446,5.3211126,5.146098,5.3259487,9.119336346582388,1,-30.533777,10.635621,258.67712,-0.059864793,0.71593404,0.043982297,2017-02-20 16:03:55
칼만1,32.547,4.6689997,4.3464828,4.4552665,7.780801349122887,0,-24.954695,27.989304,253.6991,1.3939945,-0.57787853,-3.0225613,2017-02-20 16:03:55
칼만1,32.648,3.050518,2.9714668,3.5658915,5.554354807765415,0,-13.75613,-32.06138,128.87317,-1.0690142,-0.56199604,-1.8839084,2017-02-20 16:03:55
칼만1,32.767,2.6773407,2.9717767,3.6308546,5.402102881356114,0,-13.75613,-32.06138,128.87317,-1.0690142,-0.56199604,-1.8839084,2017-02-20 16:03:56
칼만1,32.887,3.2198763,3.4590595,3.8656662,6.105413218987171,0,-24.204834,-30.435238,65.51075,1.1166617,-0.72204274,1.3952162,2017-02-20 16:03:56
칼만1,33.007,3.5548837,3.795907,4.148379,6.652454842828254,0,-39.02504,3.7185488,315.3058,0.089186326,0.3811799,0.9505063,2017-02-20 16:03:56
칼만1,33.128,3.7127688,3.8847954,4.293494,6.878254159264344,0,-39.02504,3.7185488,315.3058,0.089186326,0.3811799,0.9505063,2017-02-20 16:03:56
칼만1,33.247,3.799212,3.812014,4.180035,6.814554771837698,0,-36.50062,-2.8491714,324.32245,-0.06841691,1.4172074,1.1227703,2017-02-20 16:03:56
칼만1,33.368,4.0855517,3.8759296,4.225344,7.0404613965486735,0,-26.135075,0.25648022,249.4524,-0.17959438,1.9853121,3.0543263,2017-02-20 16:03:56
칼만1,33.488,5.576896,5.429934,5.942182,9.792623872967006,0,-26.135075,0.25648022,249.4524,-0.17959438,1.9853121,3.0543263,2017-02-20 16:03:56
칼만1,33.608,6.472663,5.9751563,6.545318,10.97447254427907,1,-13.824414,48.364582,237.15039,-0.034208454,0.84421575,-1.7263051,2017-02-20 16:03:56
칼만1,33.727,5.7785263,5.065316,5.3542023,9.365696793778083,0,-0.8396231,22.134241,234.88916,0.9138544,-2.8368583,-3.3585372,2017-02-20 16:03:57
칼만1,33.849,3.7316165,3.6287718,4.2287693,6.706372800471191,0,-0.8396231,22.134241,234.88916,0.9138544,-2.8368583,-3.3585372,2017-02-20 16:03:57
칼만1,33.97,3.1418757,3.3645644,4.3358827,6.323887680193728,1,-6.9003506,-36.18054,112.24966,-0.52412236,-1.1887437,-0.376293,2017-02-20 16:03:57
칼만1,34.086,3.9061227,3.950662,4.4407806,7.1123875418380385,0,-26.367918,-16.923746,79.197044,0.61208695,1.6432275,1.3096951,2017-02-20 16:03:57
칼만1,34.208,4.136329,3.993164,4.4546423,7.273129742410341,0,-26.367918,-16.923746,79.197044,0.61208695,1.6432275,1.3096951,2017-02-20 16:03:57
칼만1,34.326,7.6496973,7.323097,6.5686383,12.461646412332192,0,-17.736706,7.846021,228.9697,-0.2602286,2.7818804,2.5045476,2017-02-20 16:03:57
칼만1,34.448,6.8340926,6.5493193,6.5362444,11.503082000924756,1,-16.360224,58.37495,239.46326,-0.2932153,-0.2687807,-2.4153612,2017-02-20 16:03:57
칼만1,34.568,5.324143,5.0622935,5.6010866,9.238262013739487,0,-16.360224,58.37495,239.46326,-0.2932153,-0.2687807,-2.4153612,2017-02-20 16:03:57
칼만1,34.687,4.8307347,4.7975693,5.0645514,8.485419812162583,0,-13.087185,-17.388247,215.75446,1.2742649,-1.6358972,-0.6536258,2017-02-20 16:03:57
칼만1,34.807,4.363003,4.4504004,4.662949,7.783633515384375,0,-25.397467,-30.931341,75.12064,0.3933972,-0.05009095,0.41905355,2017-02-20 16:03:58
칼만1,34.926,4.467184,4.604571,4.777173,7.998699182935757,0,-25.397467,-30.931341,75.12064,0.3933972,-0.05009095,0.41905355,2017-02-20 16:03:58
칼만1,35.027,4.4903727,4.6410413,4.928835,8.123799873119797,0,-39.02948,7.1311555,290.5217,-0.07819075,0.19181168,0.18448131,2017-02-20 16:03:58
칼만1,35.148,4.5663414,4.6922464,4.9487495,8.207239026657989,0,-39.02948,7.1311555,290.5217,-0.07819075,0.19181168,0.18448131,2017-02-20 16:03:58
칼만1,35.267,4.564319,4.6765237,4.939305,8.191435474059656,0,-38.434334,5.694732,285.62216,-0.019547688,0.065973446,0.07819075,2017-02-20 16:03:58
칼만1,35.387,4.6056514,4.733283,5.005925,8.287054958113147,0,-38.288002,7.5084467,282.90875,0.056199603,-0.9773844,0.39950588,2017-02-20 16:03:58
칼만1,35.507,4.409482,4.393157,4.474953,7.666065869553129,0,-38.288002,7.5084467,282.90875,0.056199603,-0.9773844,0.39950588,2017-02-20 16:03:58
칼만1,35.628,3.547529,3.5665076,3.9984229,6.425910329177822,0,-37.705994,-5.691867,292.87515,-1.5796975,4.075693,-0.2602286,2017-02-20 16:03:58
칼만1,35.748,3.0204437,3.0417323,3.4215326,5.484715216775387,0,-22.177303,-30.638159,278.14188,-0.54611355,1.9339994,-0.28588495,2017-02-20 16:03:59
칼만1,35.852,2.444452,2.4799914,2.8458118,4.4971489173878645,0,-22.177303,-30.638159,278.14188,-0.54611355,1.9339994,-0.28588495,2017-02-20 16:03:59
칼만1,35.968,1.8708851,1.9138398,2.188435,3.4572014864831044,0,-18.233728,-43.391003,277.98633,-0.57910025,1.7873917,-0.16982053,2017-02-20 16:03:59
칼만1,36.087,1.1443988,1.1437217,1.3191638,2.087568223697955,0,-12.534092,-60.25888,277.54578,-0.7611381,1.9095647,-0.34208453,2017-02-20 16:03:59
칼만1,36.207,0.2974617,0.3732498,0.7039748,0.8505171158134723,0,-12.534092,-60.25888,277.54578,-0.7611381,1.9095647,-0.34208453,2017-02-20 16:03:59
칼만1,36.328,0.16122866,0.31739146,0.93447995,0.9999923979741651,0,-7.6236615,-63.696056,276.3729,0.33108896,-3.0286698,0.30909783,2017-02-20 16:03:59
칼만1,36.446,0.48687318,0.5681023,1.2321738,1.4415401455047994,0,-12.224119,-38.737984,250.39655,-0.48624873,-2.3958135,0.3848451,2017-02-20 16:03:59
칼만1,36.547,0.9657837,1.0832206,2.1727057,2.6128059434678046,0,-12.224119,-38.737984,250.39655,-0.48624873,-2.3958135,0.3848451,2017-02-20 16:03:59
칼만1,36.669,2.0266101,2.1087294,2.6599567,3.9533856098002773,0,-11.710316,1.8879591,264.22107,0.376293,-2.3921483,-0.48991394,2017-02-20 16:03:59
칼만1,36.786,2.581389,2.5877318,3.1560266,4.8291229939569,0,-15.648605,6.290331,270.37137,0.08307768,-1.2779301,0.15760323,2017-02-20 16:04:00
칼만1,36.906,3.1045187,3.0891125,3.639094,5.694177569738028,0,-15.648605,6.290331,270.37137,0.08307768,-1.2779301,0.15760323,2017-02-20 16:04:00
칼만2,0.001,3.540951,3.53573,4.0145297,6.415307370155826,0,-17.233429,17.000704,269.02747,0.20647246,-0.54367006,0.057421334,2017-02-20 16:04:04
칼만2,0.127,3.8137133,3.721735,4.237958,6.80852467612113,0,-17.233429,17.000704,269.02747,0.20647246,-0.54367006,0.057421334,2017-02-20 16:04:04
